filepaths,labels,data set,scientific name,order
train/MAGPIE GOOSE/038.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/049.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/066.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/018.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/045.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/039.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/050.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/005.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/007.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/052.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/047.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/065.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/056.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/057.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/058.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/059.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/054.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/068.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/015.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/060.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/069.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/063.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/036.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/064.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/067.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/055.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/035.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/041.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/062.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/122.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/079.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/100.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/074.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/104.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/130.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/075.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/076.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/080.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/082.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/084.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/085.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/086.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/087.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/088.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/081.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/077.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/107.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/078.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/090.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/135.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/138.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/097.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/099.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/123.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/105.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/092.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/072.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/094.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/096.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/095.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/098.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/102.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/103.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/091.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/101.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/089.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/118.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/111.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/113.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/114.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/116.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/115.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/121.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/124.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/112.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/119.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/110.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/109.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/126.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/108.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/136.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/127.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/125.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/120.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/128.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/117.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/139.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/141.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/129.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/073.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/131.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/133.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/134.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/106.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/137.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/093.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/132.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/083.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/140.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MAGPIE GOOSE/142.jpg,MAGPIE GOOSE,train,anseranas semipalmata,ducks
train/MALLARD DUCK/067.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/013.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/030.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/069.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/012.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/009.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/003.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/011.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/005.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/002.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/001.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/007.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/032.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/008.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/078.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/019.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/028.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/027.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/026.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/025.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/024.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/020.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/018.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/017.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/004.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/068.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/022.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/014.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/021.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/010.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/050.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/037.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/015.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/059.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/040.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/047.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/055.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/049.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/048.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/046.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/043.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/045.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/038.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/042.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/041.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/035.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/039.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/061.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/110.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/057.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/062.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/056.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/034.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/052.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/053.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/054.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/044.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/006.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/023.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/063.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/064.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/033.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/065.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/036.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/016.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/031.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/102.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/029.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/107.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/084.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/083.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/082.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/081.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/080.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/079.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/072.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/094.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/071.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/101.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/070.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/077.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/132.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/131.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/073.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/097.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/093.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/092.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/085.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/089.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/091.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/058.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/096.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/098.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/095.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/099.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/090.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/087.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/086.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/066.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/051.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/076.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/074.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/121.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/060.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/134.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/116.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/115.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/114.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/113.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/108.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/088.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/106.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/104.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/118.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/117.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/109.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/100.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/112.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/105.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/125.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/128.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/135.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/129.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/111.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/119.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/103.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/075.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/124.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/126.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/123.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/122.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/120.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/130.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/133.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MALLARD DUCK/127.jpg,MALLARD DUCK,train,anas platyrhynchos,ducks
train/MANDRIN DUCK/012.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/015.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/035.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/007.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/065.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/036.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/032.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/016.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/009.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/010.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/014.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/039.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/051.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/002.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/004.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/013.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/020.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/023.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/030.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/050.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/033.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/076.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/034.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/008.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/021.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/019.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/031.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/048.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/024.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/028.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/027.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/018.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/037.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/029.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/003.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/005.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/017.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/049.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/063.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/045.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/052.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/046.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/022.jpg,MANDRIN DUCK,train,aix galericulata,ducks
train/MANDRIN DUCK/044.jpg,MANDRIN DUCK,train,aix galericulata,ducks
